Repeatid	Detected	Frequency
182818595	TRUE	0
182818602	TRUE	0
182818774	TRUE	0
182818780	TRUE	0
182818797	TRUE	0
182818962	TRUE	0
182818989	TRUE	0
182819112	TRUE	0
182819121	TRUE	0
182819198	TRUE	0
182819266	TRUE	0
182819326	TRUE	0
182819343	TRUE	0
182819345	TRUE	0.00279329608938548
182819391	TRUE	0
182819400	TRUE	0.00279329608938548
182819465	TRUE	0
182819498	TRUE	0.00837988826815642
182819502	TRUE	0
182819505	TRUE	0
182819512	TRUE	0
182819568	TRUE	0
182819766	TRUE	0
182819815	TRUE	0
182819927	TRUE	0
182820016	TRUE	0
182820017	TRUE	0
182820034	TRUE	0
182820094	TRUE	0
182820104	TRUE	0
182820106	TRUE	0
182820114	TRUE	0
182820210	TRUE	0
182820276	TRUE	0
182820324	TRUE	0
182820429	TRUE	0
182820450	TRUE	0
182820497	TRUE	0
182820499	TRUE	0
182820502	TRUE	0
182820534	TRUE	0
182820543	TRUE	0
182820572	TRUE	0
182820575	TRUE	0
182820596	TRUE	0
182820597	TRUE	0
182820610	TRUE	0
182820613	TRUE	0
182820623	TRUE	0
182820658	TRUE	0
182820685	TRUE	0
182820787	TRUE	0
182820850	TRUE	0
182820855	TRUE	0
182820927	TRUE	0
182820976	TRUE	0
182821027	TRUE	0
182821030	TRUE	0
182821036	TRUE	0
182821042	TRUE	0
182821049	TRUE	0
182821055	TRUE	0
182821073	TRUE	0
182821077	TRUE	0
182821089	TRUE	0
182821090	TRUE	0
182821095	TRUE	0
182821100	TRUE	0.058659217877095
182821113	TRUE	0
182821304	TRUE	0
182821390	TRUE	0
182821409	TRUE	0
182821420	TRUE	0.0391061452513967
182821422	TRUE	0
182821471	TRUE	0
182821512	TRUE	0
182821522	TRUE	0.0279329608938548
182821526	TRUE	0
182821528	TRUE	0
182821536	TRUE	0
182821554	TRUE	0
182821578	TRUE	0
182821584	TRUE	0
182821631	TRUE	0
182821646	TRUE	0
182821665	TRUE	0
182821702	TRUE	0
182821704	TRUE	0
182821761	TRUE	0
182821843	TRUE	0.209497206703911
182821887	TRUE	0
182821914	TRUE	0
182821916	TRUE	0
182822014	TRUE	0
182822109	TRUE	0
182822165	TRUE	0
182822187	TRUE	0.273743016759777
182822219	TRUE	0
182822269	TRUE	0
182822341	TRUE	0
182822355	TRUE	0
182822452	TRUE	0
182822503	TRUE	0
182822517	TRUE	0
182822549	TRUE	0
182822560	TRUE	0
182822580	TRUE	0
182822609	TRUE	0.315642458100559
182822614	TRUE	0
182822628	TRUE	0
182822641	TRUE	0
182822657	TRUE	0
182822673	TRUE	0
182822699	TRUE	0
182822701	TRUE	0
182822719	TRUE	0
182822795	TRUE	0
182822808	TRUE	0
182822867	TRUE	0
182822900	TRUE	0
182822915	TRUE	0
182822923	TRUE	0
182822969	TRUE	0
182823068	TRUE	0
182823166	TRUE	0
182823178	TRUE	0.0167597765363129
182823208	TRUE	0
182823251	TRUE	0.00279329608938548
182823295	TRUE	0
182823358	TRUE	0
182823383	TRUE	0
182823420	TRUE	0
182823562	TRUE	0
182823595	TRUE	0
182823630	TRUE	0
182823635	TRUE	0
182823667	TRUE	0
182823691	TRUE	0
182823820	TRUE	0
182823872	TRUE	0
182823884	TRUE	0
182823886	TRUE	0
182823941	TRUE	0
182823950	TRUE	0.0167597765363129
182823962	TRUE	0.0251396648044693
182823964	TRUE	0
182824004	TRUE	0
182824037	TRUE	0
182824087	TRUE	0
182824104	TRUE	0
182824162	TRUE	0
182824164	TRUE	0
182824197	TRUE	0
182824208	TRUE	0
182824210	TRUE	0
182824248	TRUE	0
182824279	TRUE	0
182824280	TRUE	0
182824301	TRUE	0
182824302	TRUE	0
182824309	TRUE	0.00558659217877095
182824392	TRUE	0
182824462	TRUE	0
182824473	TRUE	0
182824504	TRUE	0
182824514	TRUE	0
182824565	TRUE	0
182824576	TRUE	0
182824600	TRUE	0
182824603	TRUE	0
182824615	TRUE	0
182824622	TRUE	0
182824697	TRUE	0
182824785	TRUE	0
182824798	TRUE	0
182824858	TRUE	0
182824983	TRUE	0.0139664804469274
182824993	TRUE	0
182825113	TRUE	0
182825207	TRUE	0
182825229	TRUE	0
182825244	TRUE	0
182825276	TRUE	0
182825297	TRUE	0.195530726256983
182825301	TRUE	0
182825378	TRUE	0
182825382	TRUE	0
182825476	TRUE	0.195530726256983
182825570	TRUE	0
182825656	TRUE	0
182825672	TRUE	0.00279329608938548
182825764	TRUE	0
182825874	TRUE	0
182825910	TRUE	0
182825983	TRUE	0
182825992	TRUE	0
182825993	TRUE	0
182826014	TRUE	0.00558659217877095
182826038	TRUE	0
182826046	TRUE	0
182826089	TRUE	0
182826207	TRUE	0
182826230	TRUE	0
182826234	TRUE	0
182826254	TRUE	0
182826357	TRUE	0
182826464	TRUE	0
182826672	TRUE	0.00279329608938548
182826746	TRUE	0
182826761	TRUE	0
182826915	TRUE	0.0335195530726257
182826948	TRUE	0
182827029	TRUE	0
182827063	TRUE	0
182827133	TRUE	0
182827176	TRUE	0
182827190	TRUE	0
182827210	TRUE	0
182827232	TRUE	0
182827253	TRUE	0
182827254	TRUE	0
182827284	TRUE	0
182827317	TRUE	0
182827404	TRUE	0
182827517	TRUE	0
182827546	TRUE	0
182827574	TRUE	0
182827585	TRUE	0
182827694	TRUE	0
182827703	TRUE	0.00279329608938548
182827787	TRUE	0
182827822	TRUE	0
182827871	TRUE	0
182827935	TRUE	0
182827952	TRUE	0
182828031	TRUE	0
182828056	TRUE	0
182828095	TRUE	0
182828133	TRUE	0
182828157	TRUE	0
182828277	TRUE	0
182828282	TRUE	0
182828352	TRUE	0
182828357	TRUE	0
182828384	TRUE	0
182828694	TRUE	0
182828715	TRUE	0.642458100558659
182828898	TRUE	0
182828906	TRUE	0
182828962	TRUE	0
182828965	TRUE	0
182828997	TRUE	0
182829056	TRUE	0.00279329608938548
182829086	TRUE	0
182829156	TRUE	0
182829203	TRUE	0
182829220	TRUE	0
182829227	TRUE	0
182829257	TRUE	0
182829261	TRUE	0
182829271	TRUE	0
182829285	TRUE	0
182829290	TRUE	0
182829293	TRUE	0
182829304	TRUE	0
182829314	TRUE	0
182829384	TRUE	0
182829401	TRUE	0
182829507	TRUE	0
182829590	TRUE	0
182829660	TRUE	0
182829732	TRUE	0
182829838	TRUE	0
182829903	TRUE	0
182829921	TRUE	0
182830065	TRUE	0
182830075	TRUE	0
182830201	TRUE	0
182830219	TRUE	0.00279329608938548
182830241	TRUE	0
182830264	TRUE	0
182830295	TRUE	0
182830326	TRUE	0
182830349	TRUE	0
182830365	TRUE	0
182830377	TRUE	0
182830699	TRUE	0
182830755	TRUE	0.0363128491620112
182830834	TRUE	0
182830943	TRUE	0
182830948	TRUE	0
182831059	TRUE	0
182831145	TRUE	0
182831233	TRUE	0
182831370	TRUE	0
182831482	TRUE	0
182831524	TRUE	0
182831587	TRUE	0
182831606	TRUE	0
182831697	TRUE	0
182831895	TRUE	0
182831963	TRUE	0
182832022	TRUE	0
182832072	TRUE	0
182832140	TRUE	0
182832198	TRUE	0
182832203	TRUE	0
182832572	TRUE	0
182832606	TRUE	0.276536312849162
182832610	TRUE	0.0810055865921788
182832618	TRUE	0
182832851	TRUE	0
182832881	TRUE	0
182833040	TRUE	0
182833224	TRUE	0
182833319	TRUE	0
182833393	TRUE	0.00279329608938548
182833445	TRUE	0
182833458	TRUE	0
182833509	TRUE	0
182833739	TRUE	0
182833742	TRUE	0
182833823	TRUE	0
182833842	TRUE	0
182833888	TRUE	0
182834097	TRUE	0
182834369	TRUE	0
182834370	TRUE	0
182834527	TRUE	0
182834549	TRUE	0
182834726	TRUE	0
182834731	TRUE	0
182834782	TRUE	0
182834787	TRUE	0
182834841	TRUE	0
182834869	TRUE	0
182834980	TRUE	0
182835065	TRUE	0
182835130	TRUE	0
182835317	TRUE	0
182835384	TRUE	0
182835395	TRUE	0
182835633	TRUE	0
182835773	TRUE	0
182835950	TRUE	0
182836138	TRUE	0
182836172	TRUE	0
182836194	TRUE	0
182836395	TRUE	0
182836404	TRUE	0.00279329608938548
182836416	TRUE	0
182836461	TRUE	0
182836489	TRUE	0
182836559	TRUE	0
182836589	TRUE	0
182836591	TRUE	0.00558659217877095
182836593	TRUE	0
182836595	TRUE	0
182836619	TRUE	0
182836629	TRUE	0
182836650	TRUE	0
182836668	TRUE	0.128491620111732
182836753	TRUE	0
182836772	TRUE	0
182836825	TRUE	0
182836836	TRUE	0.167597765363128
182836857	TRUE	0
182836883	TRUE	0
182836939	TRUE	0
182836941	TRUE	0
182836978	TRUE	0
182837004	TRUE	0.00558659217877095
182837048	TRUE	0
182837065	TRUE	0
182837147	TRUE	0.0502793296089386
182837222	TRUE	0
182837223	TRUE	0
182837272	TRUE	0
182837337	TRUE	0
182837355	TRUE	0.00837988826815642
182837375	TRUE	0
182837394	TRUE	0
182837412	TRUE	0
182837425	TRUE	0
182837428	TRUE	0
182837446	TRUE	0
182837476	TRUE	0
182837485	TRUE	0
182837497	TRUE	0
182837526	TRUE	0
182837614	TRUE	0
182837624	TRUE	0
182837662	TRUE	0
182837728	TRUE	0
182837745	TRUE	0
182837811	TRUE	0
182837838	TRUE	0
182837895	TRUE	0
182837942	TRUE	0
182838015	TRUE	0
182838033	TRUE	0
182838209	TRUE	0
182838229	TRUE	0
182838290	TRUE	0
182838311	TRUE	0
182838316	TRUE	0
182838352	TRUE	0
182838486	TRUE	0
182838488	TRUE	0
182838506	TRUE	0
182838521	TRUE	0
182838549	TRUE	0
182838566	TRUE	0
182838683	TRUE	0
182838688	TRUE	0
182838726	TRUE	0
182838756	TRUE	0
182838764	TRUE	0
182838773	TRUE	0
182838783	TRUE	0
182838790	TRUE	0
182838842	TRUE	0
182838890	TRUE	0
182838909	TRUE	0
182838957	TRUE	0.00279329608938548
182838960	TRUE	0
182839022	TRUE	0
182839034	TRUE	0
182839084	TRUE	0
182839089	TRUE	0
182839112	TRUE	0
182839130	TRUE	0
182839249	TRUE	0
182839314	TRUE	0
182839336	TRUE	0
182839339	TRUE	0
182839350	TRUE	0
182839356	TRUE	0
182839365	TRUE	0
182839509	TRUE	0
182839515	TRUE	0
182839516	TRUE	0
182839575	TRUE	0
182839589	TRUE	0
182839642	TRUE	0
182839667	TRUE	0
182839735	TRUE	0
182839856	TRUE	0
182839857	TRUE	0
182839955	TRUE	0
182840026	TRUE	0
182840052	TRUE	0
182840240	TRUE	0
182840320	TRUE	0
182840432	TRUE	0
182840462	TRUE	0
182840590	TRUE	0
182840640	TRUE	0
182840658	TRUE	0
182840674	TRUE	0
182840683	TRUE	0
182840698	TRUE	0
182840703	TRUE	0
182840716	TRUE	0
182840717	TRUE	0
182840755	TRUE	0
182840765	TRUE	0
182840810	TRUE	0
182840853	TRUE	0.00279329608938548
182840903	TRUE	0.00558659217877095
182840917	TRUE	0
182841036	TRUE	0
182841118	TRUE	0
182841120	TRUE	0.0111731843575419
182841158	TRUE	0
182841287	TRUE	0
182841310	TRUE	0
182841311	TRUE	0
182841314	TRUE	0
182841372	TRUE	0
182841403	TRUE	0
182841406	TRUE	0.0195530726256983
182841501	TRUE	0
182841612	TRUE	0
182841931	TRUE	0
182841951	TRUE	0
182842034	TRUE	0
182842153	TRUE	0
182842180	TRUE	0
182842192	TRUE	0
182842277	TRUE	0
182842283	TRUE	0
182842351	TRUE	0.0251396648044693
182842382	TRUE	0
182842484	TRUE	0
182842497	TRUE	0
182842520	TRUE	0
182842569	TRUE	0
182842663	TRUE	0
182842690	TRUE	0.0418994413407821
182842695	TRUE	0
182842774	TRUE	0
182842779	TRUE	0
182842787	TRUE	0
182842808	TRUE	0
182842935	TRUE	0
182842937	TRUE	0
182842962	TRUE	0
182843000	TRUE	0
182843088	TRUE	0
182843135	TRUE	0
182843157	TRUE	0
182843222	TRUE	0.00558659217877095
182843263	TRUE	0
182843273	TRUE	0
182843362	TRUE	0
182843437	TRUE	0
182843440	TRUE	0
182843486	TRUE	0
182843488	TRUE	0
182843546	TRUE	0
182843630	TRUE	0
182843649	TRUE	0
182843680	TRUE	0
182843714	TRUE	0
182843757	TRUE	0
182843766	TRUE	0
182843770	TRUE	0
182843831	TRUE	0
182843835	TRUE	0
182843922	TRUE	0
182844016	TRUE	0
182844024	TRUE	0
182844028	TRUE	0.00558659217877095
182844043	TRUE	0
182844145	TRUE	0
182844167	TRUE	0
182844177	TRUE	0
182844195	TRUE	0
182844205	TRUE	0
182844225	TRUE	0
182844291	TRUE	0
182844316	TRUE	0
182844323	TRUE	0.100558659217877
182844328	TRUE	0
182844391	TRUE	0
182844397	TRUE	0
182844407	TRUE	0
182844487	TRUE	0
182844507	TRUE	0
182844690	TRUE	0
182844693	TRUE	0
182844706	TRUE	0
182844762	TRUE	0
182844781	TRUE	0
182844793	TRUE	0.053072625698324
182844810	TRUE	0
182844837	TRUE	0
182844841	TRUE	0
182844884	TRUE	0
182844950	TRUE	0
182845006	TRUE	0.00837988826815642
182845042	TRUE	0
182845110	TRUE	0
182845118	TRUE	0
182845131	TRUE	0
182845157	TRUE	0
182845177	TRUE	0
182845193	TRUE	0
182845205	TRUE	0
182845230	TRUE	0
182845269	TRUE	0
182845426	TRUE	0
182845436	TRUE	0
182845704	TRUE	0.00279329608938548
182845796	TRUE	0
182845846	TRUE	0
182845855	TRUE	0.00837988826815642
182845861	TRUE	0
182845942	TRUE	0
182845955	TRUE	0
182845975	TRUE	0
182845981	TRUE	0
182846107	TRUE	0
182846114	TRUE	0
182846161	TRUE	0
182846281	TRUE	0
182846285	TRUE	0
182846290	TRUE	0
182846302	TRUE	0
182846322	TRUE	0.00558659217877095
182846329	TRUE	0
182846381	TRUE	0
182846611	TRUE	0
182846652	TRUE	0.00837988826815642
182846655	TRUE	0
182846665	TRUE	0
182846693	TRUE	0
182846871	TRUE	0
182846898	TRUE	0
182846911	TRUE	0
182846926	TRUE	0
182846929	TRUE	0
182846937	TRUE	0
182847017	TRUE	0
182847031	TRUE	0
182847042	TRUE	0
182847063	TRUE	0
182847065	TRUE	0
182847107	TRUE	0
182847135	TRUE	0.0111731843575419
182847176	TRUE	0.00279329608938548
182847241	TRUE	0
182847307	TRUE	0
182847309	TRUE	0
182847320	TRUE	0
182847369	TRUE	0
182847396	TRUE	0
182847480	TRUE	0
182847486	TRUE	0
182847495	TRUE	0.00279329608938548
182847500	TRUE	0
182847531	TRUE	0
182847556	TRUE	0
182847563	TRUE	0
182847617	TRUE	0.430167597765363
182847655	TRUE	0
182847808	TRUE	0
182847817	TRUE	0
182847869	TRUE	0
182847901	TRUE	0
182847922	TRUE	0
182848075	TRUE	0
182848091	TRUE	0
182848114	TRUE	0
182848166	TRUE	0
182848256	TRUE	0
182848397	TRUE	0
182848427	TRUE	0
182848428	TRUE	0
182848479	TRUE	0.0837988826815642
182848509	TRUE	0
182848527	TRUE	0
182848530	TRUE	0
182848532	TRUE	0
182848565	TRUE	0
182848584	TRUE	0
182848586	TRUE	0
182848588	TRUE	0
182848612	TRUE	0
182848665	TRUE	0
182848668	TRUE	0
182848740	TRUE	0
182848766	TRUE	0
182848779	TRUE	0
182848806	TRUE	0
182848821	TRUE	0
182848827	TRUE	0
182848869	TRUE	0
182848919	TRUE	0
182849094	TRUE	0
182849122	TRUE	0
182849152	TRUE	0
182849173	TRUE	0
182849176	TRUE	0
182849250	TRUE	0
182849261	TRUE	0
182849361	TRUE	0
182849385	TRUE	0
182849433	TRUE	0
182849439	TRUE	0
182849487	TRUE	0
182849593	TRUE	0
182849643	TRUE	0
182849701	TRUE	0
182849764	TRUE	0
182849765	TRUE	0
182849895	TRUE	0
182849975	TRUE	0
182850096	TRUE	0
182850137	TRUE	0
182850351	TRUE	0
182850423	TRUE	0
182850541	TRUE	0.00837988826815642
182850574	TRUE	0
182850581	TRUE	0
182850641	TRUE	0
182850660	TRUE	0
182850746	TRUE	0
182850783	TRUE	0
182850788	TRUE	0
182850815	TRUE	0
182850862	TRUE	0
182850866	TRUE	0
182850904	TRUE	0
182851060	TRUE	0
182851072	TRUE	0
182851169	TRUE	0
182851183	TRUE	0.00558659217877095
182851289	TRUE	0
182851405	TRUE	0
182851443	TRUE	0
182851460	TRUE	0
182851580	TRUE	0
182851626	TRUE	0
182851628	TRUE	0
182851629	TRUE	0
182851804	TRUE	0
182851806	TRUE	0
182851823	TRUE	0
182851859	TRUE	0
182851938	TRUE	0
182851948	TRUE	0
182852029	TRUE	0
182852058	TRUE	0
182852066	TRUE	0
182852244	TRUE	0
182852258	TRUE	0
182852284	TRUE	0
182852298	TRUE	0
182852354	TRUE	0
182852416	TRUE	0
182852445	TRUE	0
182852485	TRUE	0
182852509	TRUE	0
182852516	TRUE	0
182852542	TRUE	0
182852635	TRUE	0
182852690	TRUE	0
182852772	TRUE	0
182852838	TRUE	0
182852896	TRUE	0
182852913	TRUE	0
182852919	TRUE	0
182853046	TRUE	0
182853139	TRUE	0
182853204	TRUE	0
182853231	TRUE	0
182853234	TRUE	0
182853271	TRUE	0
182853286	TRUE	0
182853305	TRUE	0
182853338	TRUE	0
182853448	TRUE	0.00558659217877095
182853562	TRUE	0
182853563	TRUE	0
182853591	TRUE	0
182853630	TRUE	0
182853707	TRUE	0
182853791	TRUE	0
182853871	TRUE	0
182853896	TRUE	0
182853999	TRUE	0
182854052	TRUE	0
182854056	TRUE	0
182854075	TRUE	0
182854112	TRUE	0
182854119	TRUE	0
182854123	TRUE	0
182854199	TRUE	0
182854263	TRUE	0
182854356	TRUE	0
182854622	TRUE	0
182854640	TRUE	0
182854824	TRUE	0
182854878	TRUE	0
182854931	TRUE	0
182854938	TRUE	0.00558659217877095
182854950	TRUE	0
182855043	TRUE	0
182855158	TRUE	0
182855238	TRUE	0
182855257	TRUE	0.00558659217877095
182855486	TRUE	0
182855571	TRUE	0
182855580	TRUE	0
182855592	TRUE	0
182855636	TRUE	0
182855777	TRUE	0
182855782	TRUE	0.00558659217877095
182855810	TRUE	0
182855822	TRUE	0
182855869	TRUE	0.00558659217877095
182855926	TRUE	0
182855987	TRUE	0
182856399	TRUE	0
182856478	TRUE	0.304469273743017
182856505	TRUE	0
182856603	TRUE	0
182856692	TRUE	0
182856716	TRUE	0
182856734	TRUE	0
182856815	TRUE	0
182856828	TRUE	0
182856834	TRUE	0
182856925	TRUE	0
182856974	TRUE	0.00279329608938548
182856997	TRUE	0
182856998	TRUE	0
182857034	TRUE	0
182857114	TRUE	0.0307262569832402
182857171	TRUE	0
182857190	TRUE	0
182857204	TRUE	0.00558659217877095
182857297	TRUE	0
182857317	TRUE	0
182857363	TRUE	0.00558659217877095
182857394	TRUE	0
182857422	TRUE	0
182857468	TRUE	0
182857470	TRUE	0
182857682	TRUE	0.058659217877095
182857832	TRUE	0
182857926	TRUE	0
182857929	TRUE	0
182858057	TRUE	0
182858106	TRUE	0.00279329608938548
182858157	TRUE	0
182858266	TRUE	0
182858267	TRUE	0
182858352	TRUE	0
182858356	TRUE	0
182858384	TRUE	0
182858390	TRUE	0
182858404	TRUE	0
182858411	TRUE	0
182858485	TRUE	0
182858511	TRUE	0
182858513	TRUE	0.00558659217877095
182858525	TRUE	0
182858543	TRUE	0
182858587	TRUE	0
182858594	TRUE	0
182858624	TRUE	0
182858648	TRUE	0
182858701	TRUE	0
182858730	TRUE	0
182858779	TRUE	0
182858781	TRUE	0
182858784	TRUE	0
182858810	TRUE	0
182858850	TRUE	0
182858955	TRUE	0
182859001	TRUE	0
182859067	TRUE	0
182859088	TRUE	0
182859099	TRUE	0
182859119	TRUE	0
182859226	TRUE	0
182859245	TRUE	0
182859266	TRUE	0
182859301	TRUE	0
182859362	TRUE	0
182859431	TRUE	0
182859480	TRUE	0
182859513	TRUE	0
182859534	TRUE	0.00279329608938548
182859567	TRUE	0
182859579	TRUE	0
182859603	TRUE	0
182859668	TRUE	0.0279329608938548
182859750	TRUE	0
182859814	TRUE	0
182859819	TRUE	0
182859866	TRUE	0
182859880	TRUE	0
182859959	TRUE	0
182859976	TRUE	0
182860064	TRUE	0
182860073	TRUE	0
182860077	TRUE	0
182860112	TRUE	0
182860135	TRUE	0
182860322	TRUE	0
182860419	TRUE	0.00279329608938548
182860486	TRUE	0
182860508	TRUE	0.103351955307263
182860530	TRUE	0
182860559	TRUE	0
182860580	TRUE	0
182860610	TRUE	0
182860619	TRUE	0
182860682	TRUE	0
182860703	TRUE	0.00279329608938548
182860769	TRUE	0
182860771	TRUE	0
182860907	TRUE	0
182860953	TRUE	0
182861059	TRUE	0
182861080	TRUE	0
182861098	TRUE	0
182861119	TRUE	0
182861201	TRUE	0
182861227	TRUE	0.00837988826815642
182861234	TRUE	0
182861259	TRUE	0
182861317	TRUE	0
182861382	TRUE	0
182861384	TRUE	0
182861451	TRUE	0
182861488	TRUE	0
182861496	TRUE	0
182861532	TRUE	0
182861551	TRUE	0
182861564	TRUE	0
182861567	TRUE	0
182861601	TRUE	0
182861654	TRUE	0
182861664	TRUE	0
182861670	TRUE	0
182861735	TRUE	0
182861768	TRUE	0
182861805	TRUE	0.00279329608938548
182861809	TRUE	0
182861824	TRUE	0
182861856	TRUE	0
182861882	TRUE	0
182861914	TRUE	0
182861945	TRUE	0
182861981	TRUE	0
182862006	TRUE	0
182862028	TRUE	0
182862042	TRUE	0
182862084	TRUE	0
182862157	TRUE	0
182862172	TRUE	0
182862204	TRUE	0
182862283	TRUE	0
182862377	TRUE	0
182862384	TRUE	0
182862391	TRUE	0
182862433	TRUE	0
182862477	TRUE	0
182862503	TRUE	0
182862517	TRUE	0
182862537	TRUE	0
182862713	TRUE	0
182862720	TRUE	0
182862753	TRUE	0
182862842	TRUE	0
182862933	TRUE	0
182862990	TRUE	0
182863030	TRUE	0
182863045	TRUE	0
182863048	TRUE	0
182863077	TRUE	0
182863085	TRUE	0
182863090	TRUE	0
182863093	TRUE	0
182863247	TRUE	0
182863285	TRUE	0
182863292	TRUE	0
182863305	TRUE	0.00279329608938548
182863349	TRUE	0
182863354	TRUE	0
182863366	TRUE	0
182863394	TRUE	0
182863429	TRUE	0
182863431	TRUE	0
182863460	TRUE	0
182863500	TRUE	0
182863516	TRUE	0
182863530	TRUE	0
182863532	TRUE	0
182863543	TRUE	0
182863561	TRUE	0
182863568	TRUE	0.00558659217877095
182863588	TRUE	0
182863606	TRUE	0.00279329608938548
182863623	TRUE	0
182863624	TRUE	0
182863626	TRUE	0
182863629	TRUE	0
182863641	TRUE	0
182863664	TRUE	0
182863675	TRUE	0
182863700	TRUE	0
182863702	TRUE	0
182863708	TRUE	0
182863722	TRUE	0
182863725	TRUE	0
182863741	TRUE	0
182863781	TRUE	0
182863784	TRUE	0
182863790	TRUE	0
182863796	TRUE	0.00837988826815642
182863817	TRUE	0
182863822	TRUE	0.00279329608938548
182863842	TRUE	0
182863850	TRUE	0
182863852	TRUE	0
182863889	TRUE	0
182863918	TRUE	0
182863920	TRUE	0
182863930	TRUE	0
182863934	TRUE	0
182863974	TRUE	0
182863994	TRUE	0
182864007	TRUE	0
182864027	TRUE	0
182864081	TRUE	0
182864116	TRUE	0
182864117	TRUE	0
182864135	TRUE	0
182864267	TRUE	0
182864308	TRUE	0
182864311	TRUE	0
182864336	TRUE	0
182864363	TRUE	0
182864389	TRUE	0
182864400	TRUE	0
182864413	TRUE	0
182864485	TRUE	0
182864494	TRUE	0
182864513	TRUE	0
182864534	TRUE	0
182864590	TRUE	0
182864635	TRUE	0
182864638	TRUE	0
182864668	TRUE	0
182864702	TRUE	0
182864738	TRUE	0
182864923	TRUE	0
182864932	TRUE	0
182864971	TRUE	0
182865020	TRUE	0
182865024	TRUE	0
182865039	TRUE	0
182865047	TRUE	0
182865137	TRUE	0
182865215	TRUE	0
182865245	TRUE	0
182865292	TRUE	0
182865304	TRUE	0
182865321	TRUE	0
182865346	TRUE	0
182865388	TRUE	0
182865419	TRUE	0
182865428	TRUE	0
182865436	TRUE	0
182865474	TRUE	0
182865478	TRUE	0
182865544	TRUE	0
182865642	TRUE	0
182865649	TRUE	0
182865685	TRUE	0
182865734	TRUE	0
182865759	TRUE	0
182865760	TRUE	0
182865782	TRUE	0.0167597765363129
182865792	TRUE	0
182865850	TRUE	0
182865865	TRUE	0
182865880	TRUE	0
182865931	TRUE	0.114525139664804
182865952	TRUE	0
182865981	TRUE	0
182866004	TRUE	0
182866018	TRUE	0
182866034	TRUE	0.00279329608938548
182866095	TRUE	0
182866101	TRUE	0
182866103	TRUE	0
182866119	TRUE	0
182866131	TRUE	0
182866157	TRUE	0
182866178	TRUE	0
182866208	TRUE	0
182866282	TRUE	0
182866311	TRUE	0
182866352	TRUE	0
182866397	TRUE	0
182866421	TRUE	0
182866499	TRUE	0
182866530	TRUE	0
182866549	TRUE	0
182866569	TRUE	0
182866637	TRUE	0
182866675	TRUE	0
182866693	TRUE	0
182866708	TRUE	0
182866711	TRUE	0
182866716	TRUE	0
182866763	TRUE	0
182866777	TRUE	0
182866859	TRUE	0
182866932	TRUE	0
182867015	TRUE	0
182867074	TRUE	0
182867122	TRUE	0
182867126	TRUE	0
182867175	TRUE	0
182867179	TRUE	0
182867240	TRUE	0
182867282	TRUE	0.00558659217877095
182867287	TRUE	0
182867296	TRUE	0.00279329608938548
182867302	TRUE	0
182867307	TRUE	0
182867310	TRUE	0
182867419	TRUE	0
182867539	TRUE	0
182867606	TRUE	0
182867613	TRUE	0
182867621	TRUE	0
182867660	TRUE	0
182867667	TRUE	0
182867708	TRUE	0
182867731	TRUE	0
182867820	TRUE	0
182867837	TRUE	0
182867839	TRUE	0
182867858	TRUE	0
182867914	TRUE	0
182867940	TRUE	0
182867981	TRUE	0.0335195530726257
182868001	TRUE	0
182868018	TRUE	0
182868073	TRUE	0
182868075	TRUE	0
182868106	TRUE	0
182868108	TRUE	0
182868135	TRUE	0
182868136	TRUE	0
182868179	TRUE	0
182868232	TRUE	0.00558659217877095
182868306	TRUE	0
182868318	TRUE	0
182868398	TRUE	0
182868415	TRUE	0
182868456	TRUE	0
182868462	TRUE	0.00837988826815642
182868541	TRUE	0
182868579	TRUE	0
182868580	TRUE	0
182868627	TRUE	0
182868659	TRUE	0
182868777	TRUE	0
182868817	TRUE	0
182868907	TRUE	0
182868930	TRUE	0
182868976	TRUE	0
182868991	TRUE	0
182869003	TRUE	0
182869042	TRUE	0
182869097	TRUE	0
182869113	TRUE	0
182869181	TRUE	0
182869194	TRUE	0
182869219	TRUE	0
182869251	TRUE	0
182869289	TRUE	0
182869303	TRUE	0.00279329608938548
182869319	TRUE	0
182869342	TRUE	0
182869353	TRUE	0
182869369	TRUE	0
182869469	TRUE	0
182869504	TRUE	0
182869540	TRUE	0
182869648	TRUE	0
182869725	TRUE	0
182869726	TRUE	0
182869727	TRUE	0
182869730	TRUE	0
182869733	TRUE	0
182869737	TRUE	0
182869742	TRUE	0
182869748	TRUE	0
182869750	TRUE	0
182869782	TRUE	0
182869831	TRUE	0
182869842	TRUE	0
182869852	TRUE	0
182869858	TRUE	0
182869874	TRUE	0
182869876	TRUE	0
182869899	TRUE	0
182869903	TRUE	0
182869915	TRUE	0
182869929	TRUE	0
182869954	TRUE	0
182870007	TRUE	0
182870017	TRUE	0
182870060	TRUE	0
182870112	TRUE	0
182870120	TRUE	0
182870135	TRUE	0
182870139	TRUE	0
182870153	TRUE	0.0474860335195531
182870159	TRUE	0
182870340	TRUE	0
182870353	TRUE	0
182870358	TRUE	0
182870371	TRUE	0
182870377	TRUE	0
182870423	TRUE	0
182870438	TRUE	0
182870452	TRUE	0
182870474	TRUE	0
182870533	TRUE	0
182870609	TRUE	0
182870671	TRUE	0
182870766	TRUE	0
182870780	TRUE	0
182871037	TRUE	0
182871089	TRUE	0
182871149	TRUE	0
182871167	TRUE	0
182871181	TRUE	0
182871250	TRUE	0
182871253	TRUE	0
182871262	TRUE	0
